"","location","Year","method","recording_date","transcriber","n"
"4643","BG-2-87",2015,"3m1SPM+7mVS","2015-07-05","Nicole Boucher",1
"4644","BG-2-88",2015,"3m1SPM+7mVS","2015-06-20","Alex MacPhail",1
"4645","BG-2-88",2015,"3m1SPM+7mVS","2015-06-21","Natalie Sanchez",1
"4646","BG-2-88",2015,"3m1SPM+7mVS","2015-06-22","Nicole Boucher",1
"4647","BG-2-88",2015,"3m1SPM+7mVS","2015-06-23","Nicole Boucher",1
"4648","BG-2-89",2015,"3m1SPM+7mVS","2015-06-21","Nicole Boucher",1
"4649","BG-2-89",2015,"3m1SPM+7mVS","2015-06-22","Nicole Boucher",1
"4650","BG-2-89",2015,"3m1SPM+7mVS","2015-06-24","Natalie Sanchez",1
"4651","BG-2-89",2015,"3m1SPM+7mVS","2015-06-25","Natalie Sanchez",1
"4652","BG-2-9",2015,"3m1SPM+7mVS","2015-06-21","Nicole Boucher",1
"4653","BG-2-9",2015,"3m1SPM+7mVS","2015-06-22","Nicole Boucher",1
"4654","BG-2-9",2015,"3m1SPM+7mVS","2015-06-23","Nicole Boucher",1
"4655","BG-2-9",2015,"3m1SPM+7mVS","2015-06-25","Natalie Sanchez",1
"4656","BG-2-90",2015,"3m1SPM+7mVS","2015-06-20","Nicole Boucher",1
"4657","BG-2-90",2015,"3m1SPM+7mVS","2015-06-21","Graeme Nordell",1
"4658","BG-2-90",2015,"3m1SPM+7mVS","2015-06-22","Graeme Nordell",1
"4659","BG-2-91",2015,"3m1SPM+7mVS","2015-06-09","Nicole Boucher",1
"4660","BG-2-91",2015,"3m1SPM+7mVS","2015-06-15","Nicole Boucher",1
"4661","BG-2-91",2015,"3m1SPM+7mVS","2015-06-19","Nicole Boucher",1
"4662","BG-2-91",2015,"3m1SPM+7mVS","2015-06-20","Natalie Sanchez",1
"4663","BG-2-92",2015,"3m1SPM+7mVS","2015-06-09","Nicole Boucher",1
"4664","BG-2-92",2015,"3m1SPM+7mVS","2015-06-13","Nicole Boucher",1
"4665","BG-2-92",2015,"3m1SPM+7mVS","2015-06-16","Natalie Sanchez",1
"4666","BG-2-92",2015,"3m1SPM+7mVS","2015-06-17","Nicole Boucher",1
"4667","BG-2-93",2015,"3m1SPM+7mVS","2015-06-15","Alex MacPhail",1
"4668","BG-2-93",2015,"3m1SPM+7mVS","2015-06-24","Alex MacPhail",1
"4669","BG-2-94",2015,"3m1SPM+7mVS","2015-06-09","Natalie Sanchez",1
"4670","BG-2-94",2015,"3m1SPM+7mVS","2015-06-15","Natalie Sanchez",1
"4671","BG-2-94",2015,"3m1SPM+7mVS","2015-06-16","Nicole Boucher",1
"4672","BG-2-94",2015,"3m1SPM+7mVS","2015-06-17","Natalie Sanchez",1
"4673","BG-2-95",2015,"3m1SPM+7mVS","2015-06-10","Jocelyne Gregoire",1
"4674","BG-2-95",2015,"3m1SPM+7mVS","2015-06-15","Nicole Boucher",1
"4675","BG-2-95",2015,"3m1SPM+7mVS","2015-06-17","Natalie Sanchez",1
"4676","BG-2-95",2015,"3m1SPM+7mVS","2015-06-19","Nicole Boucher",1
"4677","BG-2-96",2015,"3m1SPM+7mVS","2015-06-10","Nicole Boucher",1
"4678","BG-2-96",2015,"3m1SPM+7mVS","2015-06-13","Graeme Nordell",1
"4679","BG-2-96",2015,"3m1SPM+7mVS","2015-06-15","Jocelyne Gregoire",1
"4680","BG-2-96",2015,"3m1SPM+7mVS","2015-06-22","Nicole Boucher",1
"4681","BG-2-97",2015,"3m1SPM+7mVS","2015-06-20","Nicole Boucher",1
"4682","BG-2-97",2015,"3m1SPM+7mVS","2015-06-25","Alex MacPhail",1
"4683","BG-2-97",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4684","BG-2-97",2015,"3m1SPM+7mVS","2015-07-04","Nicole Boucher",1
"4685","BG-2-98",2015,"3m1SPM+7mVS","2015-06-20","Nicole Boucher",1
"4686","BG-2-98",2015,"3m1SPM+7mVS","2015-06-21","Natalie Sanchez",1
"4687","BG-2-98",2015,"3m1SPM+7mVS","2015-06-22","Nicole Boucher",1
"4688","BG-2-98",2015,"3m1SPM+7mVS","2015-06-23","Nicole Boucher",1
"4689","BG-2-99",2015,"3m1SPM+7mVS","2015-06-20","Nicole Boucher",1
"4690","BG-2-99",2015,"3m1SPM+7mVS","2015-06-22","Graeme Nordell",1
"4691","BG-2-99",2015,"3m1SPM+7mVS","2015-06-24","Nicole Boucher",1
"4692","BG-2-99",2015,"3m1SPM+7mVS","2015-06-25","Nicole Boucher",1
"4693","BG-3-10",2015,"3m1SPM+7mVS","2015-06-19","Nicole Boucher",1
"4694","BG-3-10",2015,"3m1SPM+7mVS","2015-06-23","Graeme Nordell",1
"4695","BG-3-10",2015,"3m1SPM+7mVS","2015-06-25","Nicole Boucher",1
"4696","BG-3-100",2015,"3m1SPM+7mVS","2015-06-25","Nicole Boucher",1
"4697","BG-3-100",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4698","BG-3-12",2015,"3m 1SPM","2015-07-11","D Emkoad",1
"4699","BG-3-12",2015,"3m1SPM+7mVS","2015-07-02","Natalie Sanchez",1
"4700","BG-3-13",2015,"3m1SPM+7mVS","2015-06-30","Natalie Sanchez",1
"4701","BG-3-13",2015,"3m1SPM+7mVS","2015-07-02","Natalie Sanchez",1
"4702","BG-3-13",2015,"3m1SPM+7mVS","2015-07-04","Nicole Boucher",1
"4703","BG-3-14",2015,"3m1SPM+7mVS","2015-06-29","Natalie Sanchez",1
"4704","BG-3-14",2015,"3m1SPM+7mVS","2015-06-30","Natalie Sanchez",1
"4705","BG-3-15",2015,"3m 1SPM","2015-07-08","D Emkoad",1
"4706","BG-3-15",2015,"3m1SPM+7mVS","2015-06-29","Natalie Sanchez",1
"4707","BG-3-15",2015,"3m1SPM+7mVS","2015-06-30","Nicole Boucher",1
"4708","BG-3-15",2015,"3m1SPM+7mVS","2015-07-03","Graeme Nordell",1
"4709","BG-3-16",2015,"3m1SPM+7mVS","2015-06-30","Nicole Boucher",1
"4710","BG-3-16",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4711","BG-3-16",2015,"3m1SPM+7mVS","2015-07-05","Graeme Nordell",1
"4712","BG-3-17",2015,"3m1SPM+7mVS","2015-06-29","Natalie Sanchez",1
"4713","BG-3-17",2015,"3m1SPM+7mVS","2015-07-06","Natalie Sanchez",1
"4714","BG-3-17",2015,"3m1SPM+7mVS","2015-07-07","Nicole Boucher",1
"4715","BG-3-18",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4716","BG-3-18",2015,"3m1SPM+7mVS","2015-07-03","Nicole Boucher",1
"4717","BG-3-18",2015,"3m1SPM+7mVS","2015-07-05","Nicole Boucher",1
"4718","BG-3-18",2015,"3m1SPM+7mVS","2015-07-08","Nicole Boucher",1
"4719","BG-3-19",2015,"3m1SPM+7mVS","2015-06-14","Natalie Sanchez",1
"4720","BG-3-19",2015,"3m1SPM+7mVS","2015-06-19","Natalie Sanchez",1
"4721","BG-3-19",2015,"3m1SPM+7mVS","2015-06-23","Nicole Boucher",1
"4722","BG-3-20",2015,"3m1SPM+7mVS","2015-06-16","Natalie Sanchez",1
"4723","BG-3-20",2015,"3m1SPM+7mVS","2015-06-19","Natalie Sanchez",1
"4724","BG-3-20",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4725","BG-3-22",2015,"3m 1SPM","2015-07-03","Christopher Moser-Purdy",1
"4726","BG-3-22",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4727","BG-3-22",2015,"3m1SPM+7mVS","2015-07-07","Natalie Sanchez",1
"4728","BG-3-23",2015,"3m1SPM+7mVS","2015-06-29","Nicole Boucher",1
"4729","BG-3-23",2015,"3m1SPM+7mVS","2015-07-05","Graeme Nordell",1
"4730","BG-3-23",2015,"3m1SPM+7mVS","2015-07-06","Nicole Boucher",1
"4731","BG-3-24",2015,"3m 1SPM","2015-07-02","Christopher Moser-Purdy",1
"4732","BG-3-24",2015,"3m1SPM+7mVS","2015-06-28","Nicole Boucher",1
"4733","BG-3-24",2015,"3m1SPM+7mVS","2015-06-29","Nicole Boucher",1
"4734","BG-3-24",2015,"3m1SPM+7mVS","2015-07-01","Natalie Sanchez",1
"4735","BG-3-25",2015,"3m 1SPM","2015-07-04","Brandon Law",1
"4736","BG-3-25",2015,"3m1SPM+7mVS","2015-06-29","Nicole Boucher",1
"4737","BG-3-25",2015,"3m1SPM+7mVS","2015-06-30","Nicole Boucher",1
"4738","BG-3-25",2015,"3m1SPM+7mVS","2015-07-06","Nicole Boucher",1
"4739","BG-3-26",2015,"3m1SPM+7mVS","2015-06-30","Natalie Sanchez",1
"4740","BG-3-26",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4741","BG-3-26",2015,"3m1SPM+7mVS","2015-07-05","Nicole Boucher",1
"4742","BG-3-26",2015,"3m1SPM+7mVS","2015-07-06","Nicole Boucher",1
"4743","BG-3-27",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4744","BG-3-27",2015,"3m1SPM+7mVS","2015-07-03","Nicole Boucher",1
"4745","BG-3-27",2015,"3m1SPM+7mVS","2015-07-04","Nicole Boucher",1
"4746","BG-3-27",2015,"3m1SPM+7mVS","2015-07-08","Natalie Sanchez",1
"4747","BG-3-28",2015,"3m1SPM+7mVS","2015-06-28","Nicole Boucher",1
"4748","BG-3-28",2015,"3m1SPM+7mVS","2015-06-29","Nicole Boucher",1
"4749","BG-3-28",2015,"3m1SPM+7mVS","2015-07-06","Natalie Sanchez",1
"4750","BG-3-28",2015,"3m1SPM+7mVS","2015-07-07","Natalie Sanchez",1
"4751","BG-3-29",2015,"3m1SPM+7mVS","2015-06-14","Nicole Boucher",1
"4752","BG-3-29",2015,"3m1SPM+7mVS","2015-06-22","Natalie Sanchez",1
"4753","BG-3-29",2015,"3m1SPM+7mVS","2015-06-24","Nicole Boucher",1
"4754","BG-3-29",2015,"3m1SPM+7mVS","2015-06-25","Nicole Boucher",1
"4755","BG-3-30",2015,"3m1SPM+7mVS","2015-06-18","Jocelyne Gregoire",1
"4756","BG-3-30",2015,"3m1SPM+7mVS","2015-06-19","Natalie Sanchez",1
"4757","BG-3-30",2015,"3m1SPM+7mVS","2015-06-24","Nicole Boucher",1
"4758","BG-3-30",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4759","BG-3-32",2015,"3m 1SPM","2015-07-18","Tyne Baker",1
"4760","BG-3-32",2015,"3m1SPM+7mVS","2015-06-30","Natalie Sanchez",1
"4761","BG-3-32",2015,"3m1SPM+7mVS","2015-07-07","Graeme Nordell",1
"4762","BG-3-33",2015,"3m1SPM+7mVS","2015-06-29","Nicole Boucher",1
"4763","BG-3-33",2015,"3m1SPM+7mVS","2015-06-30","Natalie Sanchez",1
"4764","BG-3-33",2015,"3m1SPM+7mVS","2015-07-01","Natalie Sanchez",1
"4765","BG-3-33",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4766","BG-3-34",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4767","BG-3-34",2015,"3m1SPM+7mVS","2015-06-29","Natalie Sanchez",1
"4768","BG-3-34",2015,"3m1SPM+7mVS","2015-06-30","Graeme Nordell",1
"4769","BG-3-34",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4770","BG-3-35",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4771","BG-3-35",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4772","BG-3-35",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4773","BG-3-35",2015,"3m1SPM+7mVS","2015-07-03","Nicole Boucher",1
"4774","BG-3-36",2015,"3m1SPM+7mVS","2015-06-27","Natalie Sanchez",1
"4775","BG-3-36",2015,"3m1SPM+7mVS","2015-06-29","Natalie Sanchez",1
"4776","BG-3-36",2015,"3m1SPM+7mVS","2015-07-01","Natalie Sanchez",1
"4777","BG-3-36",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4778","BG-3-37",2015,"3m1SPM+7mVS","2015-06-27","Graeme Nordell",1
"4779","BG-3-37",2015,"3m1SPM+7mVS","2015-06-28","Natalie Sanchez",1
"4780","BG-3-37",2015,"3m1SPM+7mVS","2015-06-29","Nicole Boucher",1
"4781","BG-3-38",2015,"3m 1SPM","2015-06-26","Christopher Moser-Purdy",1
"4782","BG-3-38",2015,"3m1SPM+7mVS","2015-06-30","Natalie Sanchez",1
"4783","BG-3-38",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4784","BG-3-38",2015,"3m1SPM+7mVS","2015-07-05","Nicole Boucher",1
"4785","BG-3-39",2015,"3m1SPM+7mVS","2015-06-16","Nicole Boucher",1
"4786","BG-3-39",2015,"3m1SPM+7mVS","2015-06-20","Nicole Boucher",1
"4787","BG-3-39",2015,"3m1SPM+7mVS","2015-06-21","Nicole Boucher",1
"4788","BG-3-39",2015,"3m1SPM+7mVS","2015-06-26","Graeme Nordell",1
"4789","BG-3-40",2015,"3m1SPM+7mVS","2015-06-15","Nicole Boucher",1
"4790","BG-3-40",2015,"3m1SPM+7mVS","2015-06-16","Natalie Sanchez",1
"4791","BG-3-40",2015,"3m1SPM+7mVS","2015-06-24","Nicole Boucher",1
"4792","BG-3-40",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4793","BG-3-42",2015,"3m1SPM+7mVS","2015-07-01","Natalie Sanchez",1
"4794","BG-3-42",2015,"3m1SPM+7mVS","2015-07-04","Graeme Nordell",1
"4795","BG-3-42",2015,"3m1SPM+7mVS","2015-07-06","Natalie Sanchez",1
"4796","BG-3-42",2015,"3m1SPM+7mVS","2015-07-07","Nicole Boucher",1
"4797","BG-3-43",2015,"3m1SPM+7mVS","2015-06-29","Natalie Sanchez",1
"4798","BG-3-43",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4799","BG-3-43",2015,"3m1SPM+7mVS","2015-07-06","Nicole Boucher",1
"4800","BG-3-43",2015,"3m1SPM+7mVS","2015-07-08","Nicole Boucher",1
"4801","BG-3-44",2015,"3m1SPM+7mVS","2015-06-27","Graeme Nordell",1
"4802","BG-3-44",2015,"3m1SPM+7mVS","2015-07-01","Natalie Sanchez",1
"4803","BG-3-44",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4804","BG-3-44",2015,"3m1SPM+7mVS","2015-07-04","Nicole Boucher",1
"4805","BG-3-45",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4806","BG-3-45",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4807","BG-3-45",2015,"3m1SPM+7mVS","2015-07-04","Nicole Boucher",1
"4808","BG-3-46",2015,"3m 1SPM","2015-06-29","D Emkoad",1
"4809","BG-3-46",2015,"3m1SPM+7mVS","2015-06-28","Graeme Nordell",1
"4810","BG-3-46",2015,"3m1SPM+7mVS","2015-06-30","Nicole Boucher",1
"4811","BG-3-46",2015,"3m1SPM+7mVS","2015-07-02","Natalie Sanchez",1
"4812","BG-3-47",2015,"3m1SPM+7mVS","2015-06-26","Natalie Sanchez",1
"4813","BG-3-47",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4814","BG-3-47",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4815","BG-3-48",2015,"3m 1SPM","2015-06-30","Brandon Law",1
"4816","BG-3-48",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4817","BG-3-48",2015,"3m1SPM+7mVS","2015-06-28","Jocelyne Gregoire",1
"4818","BG-3-49",2015,"3m1SPM+7mVS","2015-06-15","Jocelyne Gregoire",1
"4819","BG-3-49",2015,"3m1SPM+7mVS","2015-06-23","Natalie Sanchez",1
"4820","BG-3-49",2015,"3m1SPM+7mVS","2015-06-25","Graeme Nordell",1
"4821","BG-3-50",2015,"3m1SPM+7mVS","2015-06-16","Natalie Sanchez",1
"4822","BG-3-50",2015,"3m1SPM+7mVS","2015-06-23","Natalie Sanchez",1
"4823","BG-3-50",2015,"3m1SPM+7mVS","2015-06-24","Natalie Sanchez",1
"4824","BG-3-52",2015,"3m 1SPM","2015-07-03","Christopher Moser-Purdy",1
"4825","BG-3-52",2015,"3m1SPM+7mVS","2015-07-05","Graeme Nordell",1
"4826","BG-3-52",2015,"3m1SPM+7mVS","2015-07-07","Nicole Boucher",1
"4827","BG-3-53",2015,"3m1SPM+7mVS","2015-06-29","Natalie Sanchez",1
"4828","BG-3-53",2015,"3m1SPM+7mVS","2015-07-04","Nicole Boucher",1
"4829","BG-3-53",2015,"3m1SPM+7mVS","2015-07-08","Nicole Boucher",1
"4830","BG-3-54",2015,"3m1SPM+7mVS","2015-06-27","Natalie Sanchez",1
"4831","BG-3-54",2015,"3m1SPM+7mVS","2015-06-28","Natalie Sanchez",1
"4832","BG-3-54",2015,"3m1SPM+7mVS","2015-07-03","Nicole Boucher",1
"4833","BG-3-55",2015,"3m1SPM+7mVS","2015-06-27","Natalie Sanchez",1
"4834","BG-3-55",2015,"3m1SPM+7mVS","2015-06-30","Jocelyne Gregoire",1
"4835","BG-3-55",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4836","BG-3-55",2015,"3m1SPM+7mVS","2015-07-03","Nicole Boucher",1
"4837","BG-3-56",2015,"3m 1SPM","2015-07-05","Christopher Moser-Purdy",1
"4838","BG-3-56",2015,"3m1SPM+7mVS","2015-06-27","Natalie Sanchez",1
"4839","BG-3-56",2015,"3m1SPM+7mVS","2015-07-03","Jocelyne Gregoire",1
"4840","BG-3-56",2015,"3m1SPM+7mVS","2015-07-04","Nicole Boucher",1
"4841","BG-3-57",2015,"3m 1SPM","2015-06-28","Christopher Moser-Purdy",1
"4842","BG-3-57",2015,"3m 1SPM","2015-06-28","Christopher Wagner",1
"4843","BG-3-57",2015,"3m 1SPM","2015-06-29","Brandon Law",1
"4844","BG-3-57",2015,"3m 1SPM","2015-06-30","D Emkoad",1
"4845","BG-3-57",2015,"3m 1SPM","2015-07-02","Tyne Baker",1
"4846","BG-3-57",2015,"3m 1SPM","2015-07-03","Brandon Law",1
"4847","BG-3-57",2015,"3m 1SPM","2015-07-05","D Emkoad",1
"4848","BG-3-57",2015,"3m 1SPM","2015-07-06","Brandon Law",1
"4849","BG-3-57",2015,"3m1SPM+7mVS","2015-07-02","Jocelyne Gregoire",1
"4850","BG-3-58",2015,"3m 1SPM","2015-06-26","S Shappas",1
"4851","BG-3-58",2015,"3m1SPM+7mVS","2015-06-24","Nicole Boucher",1
"4852","BG-3-58",2015,"3m1SPM+7mVS","2015-06-25","Natalie Sanchez",1
"4853","BG-3-58",2015,"3m1SPM+7mVS","2015-06-27","Jocelyne Gregoire",1
"4854","BG-3-59",2015,"3m1SPM+7mVS","2015-06-17","Graeme Nordell",1
"4855","BG-3-59",2015,"3m1SPM+7mVS","2015-06-20","Natalie Sanchez",1
"4856","BG-3-59",2015,"3m1SPM+7mVS","2015-06-25","Nicole Boucher",1
"4857","BG-3-59",2015,"3m1SPM+7mVS","2015-06-27","Natalie Sanchez",1
"4858","BG-3-60",2015,"3m 1SPM","2015-06-22","Christopher Moser-Purdy",1
"4859","BG-3-60",2015,"3m1SPM+7mVS","2015-06-15","Nicole Boucher",1
"4860","BG-3-60",2015,"3m1SPM+7mVS","2015-06-23","Natalie Sanchez",1
"4861","BG-3-60",2015,"3m1SPM+7mVS","2015-06-24","Natalie Sanchez",1
"4862","BG-3-62",2015,"3m 1SPM","2015-07-02","Christopher Wagner",1
"4863","BG-3-62",2015,"3m 1SPM","2015-07-02","Jillian Slater",1
"4864","BG-3-62",2015,"3m 1SPM","2015-07-03","Jillian Slater",1
"4865","BG-3-62",2015,"3m 1SPM","2015-07-03","Scott Wilson",1
"4866","BG-3-62",2015,"3m 1SPM","2015-07-07","Brandon Law",1
"4867","BG-3-62",2015,"3m 1SPM","2015-07-08","Jillian Slater",1
"4868","BG-3-62",2015,"3m 1SPM","2015-07-10","Christopher Moser-Purdy",1
"4869","BG-3-62",2015,"3m 1SPM","2015-07-11","Christopher Wagner",1
"4870","BG-3-63",2015,"3m 1SPM","2015-07-04","Christopher Moser-Purdy",1
"4871","BG-3-63",2015,"3m1SPM+7mVS","2015-06-29","Nicole Boucher",1
"4872","BG-3-63",2015,"3m1SPM+7mVS","2015-07-06","Graeme Nordell",1
"4873","BG-3-64",2015,"3m1SPM+7mVS","2015-06-26","Nicole Boucher",1
"4874","BG-3-64",2015,"3m1SPM+7mVS","2015-06-27","Natalie Sanchez",1
"4875","BG-3-64",2015,"3m1SPM+7mVS","2015-06-29","Graeme Nordell",1
"4876","BG-3-65",2015,"3m1SPM+7mVS","2015-06-25","Graeme Nordell",1
"4877","BG-3-65",2015,"3m1SPM+7mVS","2015-06-28","Natalie Sanchez",1
"4878","BG-3-65",2015,"3m1SPM+7mVS","2015-06-30","Nicole Boucher",1
"4879","BG-3-65",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4880","BG-3-66",2015,"3m 1SPM","2015-06-30","Christopher Moser-Purdy",1
"4881","BG-3-66",2015,"3m1SPM+7mVS","2015-06-25","Natalie Sanchez",1
"4882","BG-3-66",2015,"3m1SPM+7mVS","2015-07-02","Graeme Nordell",1
"4883","BG-3-67",2015,"3m 1SPM","2015-06-29","Brandon Law",1
"4884","BG-3-67",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4885","BG-3-67",2015,"3m1SPM+7mVS","2015-06-30","Graeme Nordell",1
"4886","BG-3-68",2015,"3m1SPM+7mVS","2015-06-26","Graeme Nordell",1
"4887","BG-3-68",2015,"3m1SPM+7mVS","2015-06-28","Graeme Nordell",1
"4888","BG-3-68",2015,"3m1SPM+7mVS","2015-07-01","Natalie Sanchez",1
"4889","BG-3-68",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4890","BG-3-69",2015,"3m1SPM+7mVS","2015-06-24","Graeme Nordell",1
"4891","BG-3-69",2015,"3m1SPM+7mVS","2015-06-25","Natalie Sanchez",1
"4892","BG-3-69",2015,"3m1SPM+7mVS","2015-06-26","Nicole Boucher",1
"4893","BG-3-69",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4894","BG-3-70",2015,"3m1SPM+7mVS","2015-06-24","Nicole Boucher",1
"4895","BG-3-70",2015,"3m1SPM+7mVS","2015-06-25","Nicole Boucher",1
"4896","BG-3-70",2015,"3m1SPM+7mVS","2015-06-26","Nicole Boucher",1
"4897","BG-3-70",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4898","BG-3-72",2015,"3m1SPM+7mVS","2015-07-01","Natalie Sanchez",1
"4899","BG-3-72",2015,"3m1SPM+7mVS","2015-07-04","Nicole Boucher",1
"4900","BG-3-72",2015,"3m1SPM+7mVS","2015-07-05","Graeme Nordell",1
"4901","BG-3-72",2015,"3m1SPM+7mVS","2015-07-06","Nicole Boucher",1
"4902","BG-3-73",2015,"3m1SPM+7mVS","2015-06-28","Nicole Boucher",1
"4903","BG-3-73",2015,"3m1SPM+7mVS","2015-06-29","Nicole Boucher",1
"4904","BG-3-73",2015,"3m1SPM+7mVS","2015-06-30","Nicole Boucher",1
"4905","BG-3-74",2015,"3m1SPM+7mVS","2015-06-27","Natalie Sanchez",1
"4906","BG-3-74",2015,"3m1SPM+7mVS","2015-06-30","Graeme Nordell",1
"4907","BG-3-75",2015,"3m 1SPM","2015-06-29","Brandon Law",1
"4908","BG-3-75",2015,"3m1SPM+7mVS","2015-06-26","Nicole Boucher",1
"4909","BG-3-75",2015,"3m1SPM+7mVS","2015-07-01","Natalie Sanchez",1
"4910","BG-3-76",2015,"3m1SPM+7mVS","2015-06-27","Nicole Boucher",1
"4911","BG-3-76",2015,"3m1SPM+7mVS","2015-07-02","Natalie Sanchez",1
"4912","BG-3-76",2015,"3m1SPM+7mVS","2015-07-04","Natalie Sanchez",1
"4913","BG-3-77",2015,"3m 1SPM","2015-06-27","Brandon Law",1
"4914","BG-3-77",2015,"3m 1SPM","2015-06-28","D Emkoad",1
"4915","BG-3-77",2015,"3m1SPM+7mVS","2015-06-30","Nicole Boucher",1
"4916","BG-3-77",2015,"3m1SPM+7mVS","2015-07-01","Graeme Nordell",1
"4917","BG-3-78",2015,"3m1SPM+7mVS","2015-06-26","Nicole Boucher",1
"4918","BG-3-78",2015,"3m1SPM+7mVS","2015-06-29","Nicole Boucher",1
"4919","BG-3-78",2015,"3m1SPM+7mVS","2015-07-01","Graeme Nordell",1
"4920","BG-3-78",2015,"3m1SPM+7mVS","2015-07-02","Natalie Sanchez",1
"4921","BG-3-79",2015,"3m1SPM+7mVS","2015-06-24","Nicole Boucher",1
"4922","BG-3-79",2015,"3m1SPM+7mVS","2015-06-25","Natalie Sanchez",1
"4923","BG-3-80",2015,"3m1SPM+7mVS","2015-06-23","Nicole Boucher",1
"4924","BG-3-80",2015,"3m1SPM+7mVS","2015-06-24","Natalie Sanchez",1
"4925","BG-3-80",2015,"3m1SPM+7mVS","2015-06-25","Natalie Sanchez",1
"4926","BG-3-80",2015,"3m1SPM+7mVS","2015-06-26","Alex MacPhail",1
"4927","BG-3-82",2015,"3m 1SPM","2015-07-09","Brandon Law",1
"4928","BG-3-82",2015,"3m1SPM+7mVS","2015-07-02","Graeme Nordell",1
"4929","BG-3-82",2015,"3m1SPM+7mVS","2015-07-06","Natalie Sanchez",1
"4930","BG-3-83",2015,"3m1SPM+7mVS","2015-06-29","Nicole Boucher",1
"4931","BG-3-83",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4932","BG-3-83",2015,"3m1SPM+7mVS","2015-07-02","Nicole Boucher",1
"4933","BG-3-84",2015,"3m1SPM+7mVS","2015-06-29","Natalie Sanchez",1
"4934","BG-3-84",2015,"3m1SPM+7mVS","2015-06-30","Graeme Nordell",1
"4935","BG-3-84",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4936","BG-3-84",2015,"3m1SPM+7mVS","2015-07-02","Natalie Sanchez",1
"4937","BG-3-85",2015,"3m 1SPM","2015-06-30","Christopher Moser-Purdy",1
"4938","BG-3-85",2015,"3m1SPM+7mVS","2015-07-05","Graeme Nordell",1
"4939","BG-3-85",2015,"3m1SPM+7mVS","2015-07-06","Nicole Boucher",1
"4940","BG-3-86",2015,"3m 1SPM","2015-07-06","Brandon Law",1
"4941","BG-3-86",2015,"3m1SPM+7mVS","2015-06-27","Natalie Sanchez",1
"4942","BG-3-86",2015,"3m1SPM+7mVS","2015-07-03","Natalie Sanchez",1
"4943","BG-3-87",2015,"3m 1SPM","2015-06-28","Christopher Moser-Purdy",1
"4944","BG-3-87",2015,"3m1SPM+7mVS","2015-06-27","Jocelyne Gregoire",1
"4945","BG-3-87",2015,"3m1SPM+7mVS","2015-06-28","Natalie Sanchez",1
"4946","BG-3-87",2015,"3m1SPM+7mVS","2015-06-29","Graeme Nordell",1
"4947","BG-3-87",2015,"3m1SPM+7mVS","2015-06-30","Natalie Sanchez",1
"4948","BG-3-88",2015,"3m 1SPM","2015-06-28","Christopher Moser-Purdy",1
"4949","BG-3-88",2015,"3m1SPM+7mVS","2015-06-27","Natalie Sanchez",1
"4950","BG-3-88",2015,"3m1SPM+7mVS","2015-07-01","Nicole Boucher",1
"4951","BG-3-89",2015,"3m1SPM+7mVS","2015-06-24","Nicole Boucher",1
"4952","BG-3-89",2015,"3m1SPM+7mVS","2015-06-25","Graeme Nordell",1
"4953","BG-3-89",2015,"3m1SPM+7mVS","2015-06-26","Natalie Sanchez",1
