"","SS","DecidR","Decid1","Decid2","Decid3","Decid4","Decid5","Decid6","Decid7","Decid8","Decid9","MixedwoodR","Mixedwood1","Mixedwood2","Mixedwood3","Mixedwood4","Mixedwood5","Mixedwood6","Mixedwood7","Mixedwood8","Mixedwood9","PineR","Pine1","Pine2","Pine3","Pine4","Pine5","Pine6","Pine7","Pine8","Pine9","SpruceR","Spruce1","Spruce2","Spruce3","Spruce4","Spruce5","Spruce6","Spruce7","Spruce8","Spruce9","TreedBogR","TreedBog1","TreedBog2","TreedBog3","TreedBog4","TreedBog5","TreedBog6","TreedBog7","TreedBog8","TreedBog9","TreedFenR","TreedFen1","TreedFen2","TreedFen3","TreedFen4","TreedFen5","TreedFen6","TreedFen7","TreedFen8","TreedFen9","TreedSwampR","TreedSwamp1","TreedSwamp2","TreedSwamp3","TreedSwamp4","TreedSwamp5","TreedSwamp6","TreedSwamp7","TreedSwamp8","TreedSwamp9","GrassHerb","Shrub","GraminoidFen","Marsh","ShrubbyBog","ShrubbyFen","ShrubbySwamp","Bare","SnowIce","Water","UrbanIndustrial","UrbanResidence","RuralResidentialIndustrial","IndustrialSiteRural","WindGenerationFacility","OtherDisturbedVegetation","MineSite","PeatMine","WellSite","Pipeline","TransmissionLine","SeismicLineNarrow","SeismicLineWide","RoadHardSurface","RailHardSurface","RoadTrailVegetated","RoadVegetatedVerge","RailVegetatedVerge","CultivationCrop","CultivationAbandoned","CultivationRoughPasture","CultivationTamePasture","HighDensityLivestockOperation","BorrowpitsDugoutsSumps","MunicipalWaterSewage","Reservoirs","Canals","CCDecidR","CCDecid1","CCDecid2","CCDecid3","CCDecid4","CCMixedwoodR","CCMixedwood1","CCMixedwood2","CCMixedwood3","CCMixedwood4","CCPineR","CCPine1","CCPine2","CCPine3","CCPine4","CCSpruceR","CCSpruce1","CCSpruce2","CCSpruce3","CCSpruce4"
"BG_10_4","BG_10_4",0,0,0,934.524368370033,74703.8964693643,0,0,0,0,0,0,0,0,21610.0408609065,0,0,0,0,0,0,0,0,0,8923.92651423993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66279.6165872144,0,26579.1314890933,0,0,0,0,0,37529.4184766329,0,0,0,0,0,0,0,61992.887326154,46046.055849093,8987.62845951924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822.40929212148,0,0,1590.56402999267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_40","BG_10_40",0,0,0,0,0,52609.4151753142,0,0,0,0,0,0,0,0,0,0,0,0,767.299078380633,0,0,0,0,0,93448.9860944595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66937.1455325493,124519.934884146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4744.79891801151,0,0,642.924028369992,0,0,0,0,0,0,0,0,0,0,0,0,8986.68705202684,0,0,5844.36136017408,0,0,0,0,1498.40475332925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_41","BG_10_41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.191338405795,0,2559.14742851855,123437.805652204,0,0,0,0,0,0,0,0,0,0,0,0,77483.2361799071,45174.9868787135,1618.58876321112,8472.00714031415,0,0,0,99317.7305334867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430.30398165149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_42","BG_10_42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58834.1055887926,0,0,0,0,0,0,0,0,0,0,0,0,48403.5513798476,9362.16690757378,0,0,0,0,0,243400.185131371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_43","BG_10_43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390.2012438884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104856.870708599,0,0,0,2975.16519517512,0,0,0,0,0,0,0,0,124695.149666234,31270.9628470652,0,13214.0074488471,5712.50307402017,0,0,74885.2877064942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_44","BG_10_44",0,0,0,0,0,0,0,0,0,0,0,0,0,63163.6218715059,0,0,0,0,0,0,0,0,0,4295.21489153858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4682.03956899455,0,0,3174.97873160226,0,0,0,0,0,0,0,0,0,0,0,0,71031.7159727217,50251.9075825356,0,90906.5181421334,68893.3820913563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600.59837912378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_45","BG_10_45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115077.424669862,0,0,12627.0218236105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211893.406603717,20402.1297399912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_46","BG_10_46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228451.312299847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99101.6783640007,6015.14163391226,0,19228.309546053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7203.64367502203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_47","BG_10_47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179503.830291636,0,0,19128.1616193818,0,0,0,0,0,0,0,0,0,0,0,0,159034.767637465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333.25390040783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_48","BG_10_48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155194.183507024,0,0,21829.9075904608,0,0,0,0,0,0,0,0,0,0,0,0,28747.2461438835,10462.3905797138,23493.3142499737,19753.09186278,98788.3928115276,0,0,560.738542157288,0,0,0,0,0,0,0,0,0,0,0,0,1170.6476527046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_49","BG_10_49",0,0,0,0,85952.3434947027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61777.7952363849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11050.571985937,3051.39115227165,36343.2483195699,4444.07549677037,102214.024557453,0,0,52424.3613624161,0,0,0,0,0,0,0,0,0,0,0,0,2404.73529579982,0,0,337.552417609526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_5","BG_10_5",0,0,0,0,64959.8599268078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65089.9885173158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103826.560843883,0,67962.1369388817,0,0,0,0,0,0,0,0,0,0,0,0,0,33011.5506756448,16030.8723939073,5009.32809561442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581.09974985628,0,0,528.534596129821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_50","BG_10_50",0,0,0,0,93235.3967588921,13541.2822806324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012427037092849,0,141551.153359088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25873.9036728688,2145.11389694817,7304.98951197266,363.960335048715,301.583862775231,0,0,2020.34376584281,0,0,0,0,0,0,0,0,0,0,0,0,1170.41713703437,0,0,863.369255975289,0,0,0,0,71628.364355652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_51","BG_10_51",0,0,0,0,15639.7969457206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14173.9329016433,99849.022952866,0,0,184011.419095351,0,0,0,0,0,0,0,0,0,0,0,0,23594.8183216088,6149.9625541584,151.526809969184,0,0,0,0,5423.48134303035,0,0,0,0,0,0,0,0,0,0,0,0,10776.5682351822,0,0,229.333883116137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_52","BG_10_52",0,0,0,38531.0761966888,127424.751514705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23151.8318839358,0,0,44759.3473614964,0,0,0,0,0,0,0,0,0,0,0,0,13762.1788792015,8402.87862693384,2548.46802864171,16759.9786742973,31059.3563170191,0,0,47049.2736904938,0,0,0,0,0,0,0,0,0,0,0,0,6070.91723291497,0,0,479.939838640209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_53","BG_10_53",0,0,0,0,3438.39238100664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179287.991542139,0,0,0,0,0,0,0,0,0,0,0,0,11511.5904014851,11415.2495336877,2697.07610786759,53215.125480196,94770.0674451467,0,0,63.9101923223813,0,0,0,0,0,0,0,0,0,0,0,0,3600.65785577914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_54","BG_10_54",0,0,0,0,13337.2335521725,0,0,0,0,0,0,0,0,742.809335568767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456.89466354541,0,0,0,0,0,0,0,0,0,0,0,0,197002.708904358,0,0,0,0,0,0,0,0,0,0,0,0,8591.46838245055,47138.3675468652,0,50756.1839126478,31218.3772257057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7842.39078689185,0,0,0,0,0,0,0,1913.49107085232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_55","BG_10_55",0,0,0,27001.6414125549,90221.9386531273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37213.0925874615,0,0,0,0,0,0,0,0,0,33477.0576833666,0,0,73956.5934660975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59996.8236259164,5093.06873148134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8595.85760862149,0,0,0,0,0,0,0,24443.8710179564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_56","BG_10_56",0,0,0,121647.669285627,20249.3538966818,21937.4539290985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38899.7081222409,0,0,0,0,0,0,0,0,0,89760.7451037599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527.40603444882,0.106598683150594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9454.87686674503,0,0,1055.73325202539,0,0,0,0,53466.952872833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_57","BG_10_57",0,0,0,59126.965282436,0,127381.051745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27698.5492596457,0,0,0,0,0,0,0,0,57942.6442554807,75310.7763260261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10314.8941186751,0,0,2225.13966147347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_58","BG_10_58",0,0,0,0,30847.7997251005,6087.67143776236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97450.7605178159,197463.544206149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9504.0101168515,3991.59056379347,0,0,0,0,0,3280.66442339527,0,0,0,0,0,0,0,0,0,0,0,0,5743.34113848925,0,0,5630.44770486529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_59","BG_10_59",0,0,0,0,89923.7053832019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8551.39306775544,195594.88809171,0,0,0,0,0,0,0,1501.31620461281,0,0,0,0,0,0,0,2884.70593958391,0,0,5084.06689948804,17001.5395315233,0,0,25750.8246363432,0,0,0,0,0,0,0,0,0,0,0,0,8572.65223136224,0,0,5134.88513252422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_6","BG_10_6",0,0,0,0,28015.0868490645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92718.9822172666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36845.0573051925,0,0,115438.88006654,0,0,0,0,0,0,0,0,0,0,0,0,54715.0128550026,21493.6221343998,7167.61989697649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605.76699389735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_60","BG_10_60",0,0,0,0,203811.186018754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025893275115922,3.57894514125572,0,46998.5671483534,0,0,0,0,0,0,0,6145.75145276099,0,0,0,0,0,0,0,0,0,0,19758.0090043082,28001.0917482649,0,0,3430.79795606023,0,0,0,0,0,0,0,0,0,0,0,0,1488.38517949702,0,0,4480.06033217613,0,0,0,0,39876.2917861142,6006.28852883366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_61","BG_10_61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55013.7020753664,0,0,0,58470.2785000254,0,0,0,0,0,0,0,0,0,0,0,0,164484.178433917,9717.91439253305,5796.09700591045,0,0,0,0,65359.1946233031,0,0,0,0,0,0,0,0,0,0,0,0,1158.75859390229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_62","BG_10_62",0,0,0,0,84429.2259541807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133412.448732587,0,0,0,38803.0297592929,0,0,0,0,0,0,0,0,0,0,0,0,80653.5881535641,14638.5180145438,1139.398210106,0,2895.34797659911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081.8134664147,0,0,1946.50457120939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_63","BG_10_63",0,0,0,0,111241.923719371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58545.9474313827,0,0,0,118213.16387591,0,0,0,0,0,0,0,0,0,0,0,0,34393.8488699307,20538.372646479,11872.5724719182,1246.18063696083,1461.75781301023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486.18446993745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_64","BG_10_64",0,0,0,0,85544.824770344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5789.9118788678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109078.89556377,0,0,0,94202.3464246689,0,0,0,0,0,0,0,0,0,0,0,0,5420.95121681498,0,0,12159.958078992,2501.26277596017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9881.93201591424,0,0,1576.66277527226,0,0,0,0,33843.2382096741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_65","BG_10_65",0,0,0,0,9699.27587351001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46332.6520063348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125778.56322747,0,0,0,60166.5378260085,0,0,0,0,0,0,0,0,0,0,0,0,29135.0825049756,0,482.394229162851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7026.41759756968,0,0,0,0,0,0,0,81379.1222660148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_66","BG_10_66",0,0,0,0,0,5300.92827432754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34066.1001851474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69191.3835672324,0,0,0,11298.5915719545,0,0,0,0,0,0,0,0,0,0,0,0,186233.950782198,0,855.254530694099,0,0.187700437453358,0,0,264.276026234013,0,0,0,0,0,0,0,0,12876.7000093884,0,0,0,3961.50847807603,0,0,0,0,0,0,0,35951.183740152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_67","BG_10_67",0,0,0,0,0,829.033225707464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50200.339622751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307909.477114129,0,0,0,0,0,0,656.07366208106,0,0,0,0,0,0,0,0,0,0,0,0,405.150668404687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_68","BG_10_68",0,0,0,0,1241.06819640499,29292.2208001993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19967.5566799509,0,29147.3125955567,0,53423.5100414845,0,0,0,0,0,0,0,0,0,0,0,0,221373.546929752,3654.84436951561,0,0,0,0,0,637.101632463904,0,0,0,0,0,0,0,0,0,0,0,0,1143.07542236664,0,0,119.72541837681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_69","BG_10_69",0,0,0,0,33.2449834637829,54153.3057148442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74471.5859867964,41547.9786809301,112130.693938924,0,0,0,0,0,0,30725.4411395957,0,0,0,0,0,0,0,6969.65815331924,31009.7386347982,0,0,0,0,0,299.521463893914,0,0,0,0,0,0,0,0,0,0,0,0,5947.55240617312,0,0,2711.4099102272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_7","BG_10_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99348.9292157844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94360.5683700904,37172.4901789423,0,127159.584051716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958.55524324819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_70","BG_10_70",0,0,0,0,38459.8784460696,21228.4835162668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13803.0384918357,0,0,0,0,0,0,187663.239825112,0,0,0,0,0,0,0,0,7761.36734724224,0,0,111.313074910795,0,0,6877.83386150519,0,0,0,0,0,0,0,0,0,0,0,0,599.819568399299,0,0,2673.11546245293,0,0,32949.2660863864,0,40361.3173885553,7511.22801210137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_71","BG_10_71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63151173016427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117039.551738958,12773.5337770134,1757.48853857189,0,0,0,0,226736.144824258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.67133682382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_72","BG_10_72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52569.0231134046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73379.9915491781,260.456792203399,1018.89259684566,0,0,0,0,232771.583355549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_73","BG_10_73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27294.6551685239,0,4669.49886848124,0,30015.4157417724,0,0,0,0,0,0,0,0,0,0,0,0,93181.5190094963,2193.76979045861,0,0,0,0,0,202645.279374361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_74","BG_10_74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142320.535714771,0,2178.23181495513,0,136490.02368278,0,0,0,0,0,0,0,0,0,0,0,0,6841.58157022519,1393.16604807946,0,0,0,0,0,62736.1396246291,0,0,0,0,0,0,0,0,0,0,0,0,5566.3841716442,0,0,2473.99779283446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_75","BG_10_75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146757.302704401,0,131548.492232934,0,43293.572443411,0,0,0,0,0,0,0,0,0,0,0,0,33583.9086791113,0,0,0,0,0,0,670.350901633405,0,0,0,0,0,0,0,0,0,0,0,0,4146.31990924419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_10_76","BG_10_76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157606.439191092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198406.335902881,0,0,0,0,0,0,386.009968127778,0,0,0,0,0,0,0,0,0,0,0,0,3601.36089478832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
